id,original_id,name,description,era,categories,tags,visual_elements,color_palette,mood_keywords,related_aesthetics,media_examples,reference_images,origin,category,usage_count,popularity,imported_at,created_at,updated_at
0b59742d-85be-4e5e-a77e-4ac3396a552e,1315,Southern Belle,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Southern Belle aesthetic.",2010s,fashion,"urban,pastel,elegant,modern,vintage","clothing styles,accessories,textiles,patterns,silhouettes,city landscapes,street art,concrete structures","sage green,pastel pink,asphalt black,concrete gray,pastel blue,lavender","sophisticated,refined,elegant",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
0b5f708f-029a-447a-b1fa-9261a631eea2,955,Internet Awesomesauce,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Internet Awesomesauce aesthetic.",1920s,subculture,"vintage,minimalist,elegant,rural","antique objects,retro designs,aged textures,clean lines,simple forms,negative space,geometric shapes,refined details","sage green,sepia,black,deep red,pearl white,cream","sophisticated,serene,clean,minimalist,refined",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
0b77fe5f-3932-4d4a-a5d9-902bd47d20be,1212,Racaille,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Racaille aesthetic.",1930s,subculture,"grungy,natural,rural,vibrant","organic forms,plant life,natural textures,earth tones","sunset orange,forest green,earth brown,sky blue","energetic,grungy,authentic,raw,vibrant",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
0b864516-2bd5-41da-b8e8-b851d951be15,1182,Popper,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Popper aesthetic.",2020s,subculture,"natural,pastel,elegant,cute","organic forms,plant life,natural textures,earth tones,soft colors,gentle gradients,light tones,refined details","pastel pink,sunset orange,earth brown,pastel blue,lavender,forest green","sophisticated,endearing,charming,cute,refined",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
0b8dc3d7-3531-4053-9cc7-0c6905e35e1d,1507,Soft Girl,"An aesthetic characterized by soft, comfortable clothing and a gentle, approachable appearance. Emphasizes comfort, kindness, and a relaxed lifestyle with pastel colors and cozy textures.",2020s,fashion,"soft,comfortable,gentle,pastel,cozy,relaxed","oversized sweaters,pastel colors,soft textures,minimal makeup,comfortable clothing,plush toys,cozy spaces","pastel pink,baby blue,lavender,cream,soft yellow","gentle,comfortable,peaceful,kind,relaxed","Cottagecore,Coquette,Minimalist,Cozy","Lo-fi music,cozy lifestyle content,pastel aesthetics",/home/ubuntu/aesthetic_images/soft_girl/soft_girl_1.jpg;/home/ubuntu/aesthetic_images/soft_girl/soft_girl_2.jpg;/home/ubuntu/aesthetic_images/soft_girl/soft_girl_3.jpg,,,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
0bb3dd47-6d21-4579-b928-8457c94b6cf3,1230,Renovador Movement,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Renovador Movement aesthetic.",pre-1900s,architecture,"grungy,bright","building designs,structural elements,interior spaces,architectural details","electric blue,hot pink,neon green,bright red","grungy,authentic,raw",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
0bcd6f2e-e9bc-4ee4-98f5-041bf4b6457f,982,Kogal,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Kogal aesthetic.",1900s,visual_art,"dark,urban,modern,bright","shadows,low lighting,dramatic contrasts,city landscapes,street art,concrete structures,neon signs","charcoal,hot pink,asphalt black,concrete gray,electric blue,dark gray","brooding,intense,mysterious",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
0bfc0588-7c65-4a46-a41f-74838ee33570,1091,Nerdcore Techno,"A core aesthetic centered around nerd techno themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",1940s,literary,"vibrant,edgy,modern",,,"rebellious,energetic,vibrant,bold,edgy","Softcore,Cottagecore,Fairycore,Darkcore",,/home/ubuntu/aesthetic_images/nerdcore/nerdcore_1.png;/home/ubuntu/aesthetic_images/nerdcore/nerdcore_2.png;/home/ubuntu/aesthetic_images/nerdcore/nerdcore_3.jpg,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
0c0e05bb-908f-421f-98eb-8a72435ff24b,1214,Rage HD,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Rage HD aesthetic.",2000s,film,"fantasy,futuristic","cinematography,set designs,costume design,lighting,visual effects,sleek designs,metallic surfaces,LED lighting","hot pink,electric blue,neon purple,white,lime green,metallic silver","innovative,progressive,futuristic",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
0cb8ddea-9015-4000-bcca-7f3bc343e4b4,,symmetry,A symmetry aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
0d498bd7-ea7a-4115-b654-815319675732,769,Dream Punk,"A punk-influenced aesthetic that combines dream elements with rebellious, alternative cultural themes and visual styles.",1970s,historical,"retro,minimalist,pastel,elegant","clean lines,simple forms,negative space,geometric shapes,soft colors,gentle gradients,light tones,refined details","lavender,pastel blue,pastel pink,pastel yellow","sophisticated,serene,clean,minimalist,refined","Steampunk,Solarpunk,Cyberpunk,Dieselpunk",,/home/ubuntu/aesthetic_images/punk/punk_1.jpg;/home/ubuntu/aesthetic_images/punk/punk_2.jpg;/home/ubuntu/aesthetic_images/punk/punk_3.jpg,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
0d531919-5a81-4a98-9fbe-43b5916d4a5b,1410,Twilightcore,"A core aesthetic centered around twilight themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",1940s,architecture,"edgy,atmospheric,cute","building designs,structural elements,interior spaces,architectural details",,"evocative,rebellious,endearing,charming,atmospheric","Softcore,Cottagecore,Fairycore,Darkcore",,/home/ubuntu/aesthetic_images/twilightcore/twilightcore_1.jpg;/home/ubuntu/aesthetic_images/twilightcore/twilightcore_2.jpg;/home/ubuntu/aesthetic_images/twilightcore/twilightcore_3.jpg,,,0,0.00,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971
0da14954-1755-4c06-9d57-2fb23c2d7bba,,90s Anime,A 90s anime aesthetic style characterized by its unique visual and cultural elements,,,,,,,,,,Nostalgic,Retro/Vintage,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
0dd71601-ad6a-4fe8-becf-b54f9b5feb4b,,Grunge Egirl,A grunge egirl aesthetic style with distinctive visual and cultural characteristics,,,,,,,grunge revival,,,Gothic,Dark/Gothic,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
0de9340b-b3df-43ef-a077-7f459dad2658,548,Aristocrat,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Aristocrat aesthetic.",1930s,music,"futuristic,elegant,grungy","album covers,concert visuals,music videos,band imagery,sound equipment,sleek designs,metallic surfaces,LED lighting","electric blue,metallic silver,neon purple,white","sophisticated,progressive,innovative,grungy,futuristic",,,,,,0,0.00,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731,2025-09-12 22:17:43.731
0e0187fa-d651-419f-9808-8074712bc554,,Grunge Sailor Moon,A grunge sailor moon aesthetic style with distinctive visual and cultural characteristics,,,,,,,chibi sailor moon,,,Gothic,Dark/Gothic,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
0e213302-b92c-49ee-96b1-9a74c2414595,1237,Rockabilly,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Rockabilly aesthetic.",1990s,architecture,"modern,atmospheric,cute","building designs,structural elements,interior spaces,architectural details",,"evocative,endearing,charming,atmospheric,cute",,,/home/ubuntu/aesthetic_images/rockabilly/rockabilly_1.jpg;/home/ubuntu/aesthetic_images/rockabilly/rockabilly_2.jpg;/home/ubuntu/aesthetic_images/rockabilly/rockabilly_3.webp,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
0e6878b7-73c5-492b-91c2-deed86cad856,,high framerate,A high framerate aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
0e997bcd-8dd6-4b13-8df9-ee00f7f068fe,1374,Teslapunk,"A punk-influenced aesthetic that combines tesla elements with rebellious, alternative cultural themes and visual styles.",1990s,internet_culture,"digital,atmospheric,dark,cute","digital interfaces,screen aesthetics,online imagery,memes,social media visuals,shadows,low lighting,dramatic contrasts","charcoal,black,deep purple,dark gray","brooding,evocative,intense,endearing,charming","Solarpunk,Steampunk,Internetcore,Webcore,Cybercore",,/home/ubuntu/aesthetic_images/punk/punk_1.jpg;/home/ubuntu/aesthetic_images/punk/punk_2.jpg;/home/ubuntu/aesthetic_images/punk/punk_3.jpg,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
0ef1c51a-7819-48b2-b7e5-386bb306bf57,,German,A german aesthetic style with distinctive visual and cultural characteristics,,,,,,,granola,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
0f246b2e-f985-4769-a4ce-12259a4dcb6a,,Daycore,A daycore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672
0f32b464-8145-4c5e-b6b9-53b6e4d548c7,790,Elizabethan England,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Elizabethan England aesthetic.",pre-1900s,subculture,"grungy,urban","city landscapes,street art,concrete structures,neon signs","steel blue,asphalt black,concrete gray,brick red","grungy,authentic,raw",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
0f35a7ac-d02e-4916-b366-84ef7cd78550,1112,Northern Soul,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Northern Soul aesthetic.",pre-1900s,interior_design,"cute,modern,bright",,"electric blue,hot pink,neon green,bright red","cute,endearing,charming",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
0f3a268a-58b9-4d2b-ba18-120e89100ce1,,beautiful,A beautiful aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
0f3df46e-3f56-43e6-acf6-c1a28dfa7538,,multiple images,A multiple images aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
0f42c3ad-465e-4363-b3bf-73828a72424d,,iridescence,A iridescence aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
0f59d230-17b6-434c-9699-0607c1ef93e8,,tarot card,A tarot card aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
0fa11c24-5022-4545-8384-dc28bd10f12d,912,Hermitpunk,"A punk-influenced aesthetic that combines hermit elements with rebellious, alternative cultural themes and visual styles.",1920s,music,"atmospheric,vibrant","album covers,concert visuals,music videos,band imagery,sound equipment","pearl white,black,deep red,gold","evocative,atmospheric,energetic,immersive,vibrant","Steampunk,Solarpunk,Cyberpunk,Dieselpunk",,/home/ubuntu/aesthetic_images/punk/punk_1.jpg;/home/ubuntu/aesthetic_images/punk/punk_2.jpg;/home/ubuntu/aesthetic_images/punk/punk_3.jpg,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
0fd5bead-faf3-43c1-8fec-6d8e662ba221,,missing sample,A missing sample aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
0fda7759-97f0-4480-96ef-c09c1b7e578e,,Kawaii Geisha,A kawaii geisha aesthetic style,,,,,,,,,,Contemporary,Cute/Kawaii,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
0fdf19ae-e34f-4c9d-aeb1-f5f01495d710,919,Hikecore,"A core aesthetic centered around hike themes, emphasizing specific visual and cultural elements that define this particular aesthetic movement.",1990s,subculture,"grungy,fantasy,minimalist,digital","clean lines,simple forms,negative space,geometric shapes",,"serene,clean,minimalist,grungy,authentic","Softcore,Cottagecore,Fairycore,Darkcore",,/home/ubuntu/aesthetic_images/hikecore/hikecore_1.jpg;/home/ubuntu/aesthetic_images/hikecore/hikecore_2.jpg;/home/ubuntu/aesthetic_images/hikecore/hikecore_3.jpg,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
0fffec4b-7e4c-4e22-abf6-2b4503497b60,777,Dungeon Synth,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Dungeon Synth aesthetic.",1910s,visual_art,"nostalgic,edgy,digital,minimalist","clean lines,simple forms,negative space,geometric shapes",,"serene,wistful,sentimental,clean,rebellious",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
100d3474-7873-47ec-91cc-904dab6ecb77,,Windcore,A windcore aesthetic style,,,,,,,,,,Contemporary,Core Aesthetic,0,0.00,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672,2025-09-12 22:18:58.672
101ed5b3-7623-4612-9098-4bedbcee3d7e,1310,Soft Macabre,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Soft Macabre aesthetic.",1940s,internet_culture,"modern,vintage","digital interfaces,screen aesthetics,online imagery,memes,social media visuals,antique objects,retro designs,aged textures","cream,dusty rose,sage green,sepia",,"Internetcore,Webcore,Cybercore,Glitchcore",,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
105eef84-c6c0-4c11-b811-8570e670caf6,1060,Modernisme,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Modernisme aesthetic.",1920s,interior_design,"rural,grungy",,"pearl white,black,deep red,gold","grungy,authentic,raw",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
106ab2b5-97f0-44e7-b926-d3e0ede16bd5,,robotics kid,A robotics kid aesthetic style with distinctive visual and cultural characteristics,,,,,,,,,,Contemporary,Modern,0,0.00,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673,2025-09-12 22:18:58.673
109d8663-1e64-4467-89af-50db662a6dca,789,Electropop 08,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Electropop 08 aesthetic.",1950s,visual_art,"futuristic,edgy","sleek designs,metallic surfaces,LED lighting,geometric shapes","mint green,pink,electric blue,turquoise,neon purple,white","rebellious,progressive,innovative,futuristic,bold",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
10b3dffe-8ebf-4dd5-9752-be134da385c8,1357,Tacticool,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Tacticool aesthetic.",1970s,subculture,"pastel,dark,urban,modern","soft colors,gentle gradients,light tones,shadows,low lighting,dramatic contrasts,city landscapes,street art","charcoal,pastel pink,asphalt black,concrete gray,pastel blue,lavender","brooding,intense,mysterious",,,,,,0,0.00,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97,2025-09-12 22:17:43.97
11057fff-4245-4792-bf2a-484c45cf0dc0,,Kawaii Vampire,A kawaii vampire aesthetic style,,,,,,,,,,Contemporary,Cute/Kawaii,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
1112df9a-455d-4fbf-a62c-e321e1e2e165,,Harajuku Street,A harajuku street aesthetic style with distinctive visual and cultural characteristics,,,,,,,harajuku fashion,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176,2025-09-12 22:17:44.176
11335a73-403d-4976-abc0-96d6816c0504,1443,Visigothic Art,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Visigothic Art aesthetic.",1940s,music,"urban,fantasy","album covers,concert visuals,music videos,band imagery,sound equipment,city landscapes,street art,concrete structures","steel blue,asphalt black,concrete gray,brick red",,,,/home/ubuntu/aesthetic_images/gothic/gothic_1.jpg;/home/ubuntu/aesthetic_images/gothic/gothic_2.jpg;/home/ubuntu/aesthetic_images/gothic/gothic_3.jpg,,,0,0.00,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971,2025-09-12 22:17:43.971
1139a022-e5fb-4811-97b6-6a29548ff02a,,Bisexual,A bisexual aesthetic style with distinctive visual and cultural characteristics,,,,,,,holosexual,,,Contemporary,Modern,0,0.00,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175,2025-09-12 22:17:44.175
11420c01-1080-4ab4-b185-3f4c875967b0,680,Coffinwood,"An aesthetic movement characterized by distinctive visual elements, cultural themes, and stylistic choices that define the Coffinwood aesthetic.",1970s,literary,"dark,cute,atmospheric","shadows,low lighting,dramatic contrasts","charcoal,black,deep purple,dark gray","brooding,evocative,intense,endearing,charming",,,,,,0,0.00,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732,2025-09-12 22:17:43.732
